order_id,order_time,driver_arrival_time,driver_pickup_time,delivery_time,order_value,eater_id,order_ready,driver_arrival_period,driver_waiting_time
4d71fa7a4,2023-06-01 12:32:00,2023-06-01 12:46:00,2023-06-01 12:52:00,2023-06-01 13:02:00,40.09,7871971028,20.0,14.0,6.0
7851aeee3,2023-06-01 13:12:00,2023-06-01 13:17:00,2023-06-01 13:19:00,2023-06-01 13:48:00,14.5,5448681173,7.0,5.0,2.0
4380aa436,2023-06-01 13:19:00,2023-06-01 13:31:00,2023-06-01 13:36:00,2023-06-01 13:56:00,25.76,8486586638,17.0,12.0,5.0
7ba1b2215,2023-06-01 13:21:00,2023-06-01 13:39:00,2023-06-01 13:44:00,2023-06-01 14:11:00,616.07,2571906274,23.0,18.0,5.0
968c8e26d,2023-06-01 13:25:00,2023-06-01 13:37:00,2023-06-01 13:42:00,2023-06-01 14:04:00,126.24,2797733040,17.0,12.0,5.0
98471bf95,2023-06-01 13:43:00,2023-06-01 14:03:00,2023-06-01 14:08:00,2023-06-01 14:35:00,21.11,2156561275,25.0,20.0,5.0
b7bfcdcd7,2023-06-01 13:59:00,2023-06-01 14:04:00,2023-06-01 14:10:00,2023-06-01 14:33:00,42.41,7892599784,11.0,5.0,6.0
7aab86ce7,2023-06-01 14:01:00,2023-06-01 14:16:00,2023-06-01 14:25:00,2023-06-01 14:53:00,13.92,7761755422,24.0,15.0,9.0
bd27eb7cf,2023-06-01 14:17:00,2023-06-01 14:36:00,2023-06-01 14:40:00,2023-06-01 15:10:00,40.65,8271755212,23.0,19.0,4.0
7d5b574f2,2023-06-01 14:25:00,2023-06-01 14:45:00,2023-06-01 14:49:00,2023-06-01 15:19:00,33.36,1370197313,24.0,20.0,4.0
7bdbfd291,2023-06-01 14:34:00,2023-06-01 14:41:00,2023-06-01 14:46:00,2023-06-01 15:06:00,20.19,5654975122,12.0,7.0,5.0
2e793304f,2023-06-01 14:36:00,2023-06-01 14:41:00,2023-06-01 14:44:00,2023-06-01 15:11:00,17.78,6527705159,8.0,5.0,3.0
7e46757b6,2023-06-01 15:05:00,2023-06-01 15:23:00,2023-06-01 15:31:00,2023-06-01 15:41:00,35.8,7572520510,26.0,18.0,8.0
05dfbd7d0,2023-06-01 15:28:00,2023-06-01 15:46:00,2023-06-01 15:53:00,2023-06-01 16:16:00,22.65,4102108437,25.0,18.0,7.0
b524df337,2023-06-01 15:36:00,2023-06-01 15:54:00,2023-06-01 16:02:00,2023-06-01 16:23:00,44.47,3196819018,26.0,18.0,8.0
d70ba424e,2023-06-01 15:45:00,2023-06-01 15:53:00,2023-06-01 15:56:00,2023-06-01 16:25:00,14.32,9829259080,11.0,8.0,3.0
8f70f1aed,2023-06-01 15:48:00,2023-06-01 16:00:00,2023-06-01 16:04:00,2023-06-01 16:22:00,9.37,4770630478,16.0,12.0,4.0
586572293,2023-06-01 15:55:00,2023-06-01 16:01:00,2023-06-01 16:09:00,2023-06-01 16:20:00,14.45,1328221356,14.0,6.0,8.0
43a6a5452,2023-06-01 15:56:00,2023-06-01 16:02:00,2023-06-01 16:05:00,2023-06-01 16:29:00,32.16,8069894933,9.0,6.0,3.0
9f3367483,2023-06-01 16:14:00,2023-06-01 16:28:00,2023-06-01 16:30:00,2023-06-01 16:52:00,20.53,3241031588,16.0,14.0,2.0
3bfcab4b5,2023-06-01 16:18:00,2023-06-01 16:34:00,2023-06-01 16:37:00,2023-06-01 16:54:00,13.55,4309532026,19.0,16.0,3.0
43dbe8e78,2023-06-01 17:08:00,2023-06-01 17:16:00,2023-06-01 17:22:00,2023-06-01 17:36:00,13.17,8332706971,14.0,8.0,6.0
e58d7a91b,2023-06-01 17:25:00,2023-06-01 17:31:00,2023-06-01 17:38:00,2023-06-01 17:59:00,15.51,6773311284,13.0,6.0,7.0
a63307a5c,2023-06-01 17:56:00,2023-06-01 18:11:00,2023-06-01 18:19:00,2023-06-01 18:39:00,25.3,9259442284,23.0,15.0,8.0
5adff7b1d,2023-06-01 18:14:00,2023-06-01 18:24:00,2023-06-01 18:26:00,2023-06-01 18:40:00,35.61,6414663403,12.0,10.0,2.0
8b187f419,2023-06-01 18:19:00,2023-06-01 18:28:00,2023-06-01 18:37:00,2023-06-01 18:58:00,19.85,8653865765,18.0,9.0,9.0
37001afea,2023-06-01 18:25:00,2023-06-01 18:31:00,2023-06-01 18:34:00,2023-06-01 18:54:00,27.98,4335701589,9.0,6.0,3.0
03e5e1ec0,2023-06-01 18:32:00,2023-06-01 18:38:00,2023-06-01 18:40:00,2023-06-01 18:59:00,665.87,1131334665,8.0,6.0,2.0
ea64666d5,2023-06-01 18:45:00,2023-06-01 18:54:00,2023-06-01 19:02:00,2023-06-01 19:28:00,23.63,7338923891,17.0,9.0,8.0
97e805049,2023-06-01 18:58:00,2023-06-01 19:08:00,2023-06-01 19:16:00,2023-06-01 19:44:00,21.82,9475576024,18.0,10.0,8.0
aea529908,2023-06-01 19:06:00,2023-06-01 19:24:00,2023-06-01 19:26:00,2023-06-01 19:39:00,14.52,7232923666,20.0,18.0,2.0
adea88876,2023-06-01 19:40:00,2023-06-01 19:51:00,2023-06-01 19:53:00,2023-06-01 20:13:00,629.28,7556553987,13.0,11.0,2.0
94ad9bc25,2023-06-01 19:51:00,2023-06-01 20:07:00,2023-06-01 20:17:00,2023-06-01 20:39:00,13.77,6140525929,26.0,16.0,10.0
df1602348,2023-06-01 20:18:00,2023-06-01 20:33:00,2023-06-01 20:40:00,2023-06-01 20:55:00,49.23,6759472580,22.0,15.0,7.0
f97627e41,2023-06-01 20:21:00,2023-06-01 20:30:00,2023-06-01 20:32:00,2023-06-01 20:47:00,24.51,9470290555,11.0,9.0,2.0
3515f835f,2023-06-01 20:47:00,2023-06-01 20:56:00,2023-06-01 21:01:00,2023-06-01 21:30:00,402.95,2341586436,14.0,9.0,5.0
caa1948fb,2023-06-01 20:50:00,2023-06-01 21:02:00,2023-06-01 21:12:00,2023-06-01 21:30:00,346.77,7700005385,22.0,12.0,10.0
5e7dc2fa7,2023-06-01 21:29:00,2023-06-01 21:44:00,2023-06-01 21:52:00,2023-06-01 22:19:00,669.66,8523067109,23.0,15.0,8.0
c19846e2a,2023-06-01 21:49:00,2023-06-01 22:00:00,2023-06-01 22:02:00,2023-06-01 22:20:00,41.97,3240184832,13.0,11.0,2.0
b5949ca9a,2023-06-01 21:53:00,2023-06-01 22:05:00,2023-06-01 22:12:00,2023-06-01 22:29:00,34.5,6507198686,19.0,12.0,7.0
a4a5bbaf5,2023-06-01 21:58:00,2023-06-01 22:07:00,2023-06-01 22:13:00,2023-06-01 22:24:00,47.96,6692351042,15.0,9.0,6.0
b13efccfe,2023-06-02 06:04:00,2023-06-02 06:12:00,2023-06-02 06:16:00,2023-06-02 06:38:00,24.21,4275762125,12.0,8.0,4.0
837d176c3,2023-06-02 06:04:00,2023-06-02 06:15:00,2023-06-02 06:24:00,2023-06-02 06:46:00,11.21,1210498559,20.0,11.0,9.0
74e247e55,2023-06-02 06:22:00,2023-06-02 06:36:00,2023-06-02 06:39:00,2023-06-02 07:03:00,22.51,3925255864,17.0,14.0,3.0
fc6d7d522,2023-06-02 06:41:00,2023-06-02 06:51:00,2023-06-02 07:01:00,2023-06-02 07:11:00,19.91,6578660072,20.0,10.0,10.0
0e2856ae5,2023-06-02 06:53:00,2023-06-02 07:08:00,2023-06-02 07:17:00,2023-06-02 07:37:00,13.68,5233536435,24.0,15.0,9.0
ac04c10df,2023-06-02 07:04:00,2023-06-02 07:23:00,2023-06-02 07:30:00,2023-06-02 07:44:00,47.22,3488420555,26.0,19.0,7.0
5e34fbf13,2023-06-02 07:10:00,2023-06-02 07:19:00,2023-06-02 07:23:00,2023-06-02 07:46:00,29.35,6089575321,13.0,9.0,4.0
febb42590,2023-06-02 07:17:00,2023-06-02 07:37:00,2023-06-02 07:45:00,2023-06-02 07:58:00,1114.74,4062754718,28.0,20.0,8.0
ce1a42a70,2023-06-02 07:28:00,2023-06-02 07:34:00,2023-06-02 07:41:00,2023-06-02 07:57:00,30.92,3635191012,13.0,6.0,7.0
3cc561045,2023-06-02 07:37:00,2023-06-02 07:52:00,2023-06-02 07:54:00,2023-06-02 08:22:00,30.89,9234278949,17.0,15.0,2.0
cff8319d8,2023-06-02 07:41:00,2023-06-02 07:58:00,2023-06-02 08:06:00,2023-06-02 08:28:00,32.31,6204049314,25.0,17.0,8.0
a4e7b6141,2023-06-02 07:48:00,2023-06-02 08:00:00,2023-06-02 08:03:00,2023-06-02 08:30:00,50.68,7200548889,15.0,12.0,3.0
4c63b8622,2023-06-02 08:08:00,2023-06-02 08:26:00,2023-06-02 08:28:00,2023-06-02 08:52:00,18.35,7390374330,20.0,18.0,2.0
45ca610a3,2023-06-02 08:18:00,2023-06-02 08:27:00,2023-06-02 08:36:00,2023-06-02 08:48:00,17.21,3770419444,18.0,9.0,9.0
697a07d78,2023-06-02 08:38:00,2023-06-02 08:58:00,2023-06-02 09:02:00,2023-06-02 09:20:00,26.04,7584712352,24.0,20.0,4.0
f66d07dfb,2023-06-02 08:53:00,2023-06-02 09:10:00,2023-06-02 09:18:00,2023-06-02 09:47:00,22.45,9139780965,25.0,17.0,8.0
60ea18aaf,2023-06-02 08:56:00,2023-06-02 09:09:00,2023-06-02 09:12:00,2023-06-02 09:30:00,12.23,7894853039,16.0,13.0,3.0
92f0365f6,2023-06-02 09:04:00,2023-06-02 09:12:00,2023-06-02 09:17:00,2023-06-02 09:37:00,56.43,8465520955,13.0,8.0,5.0
0a3918c08,2023-06-02 09:47:00,2023-06-02 10:02:00,2023-06-02 10:11:00,2023-06-02 10:40:00,34.14,3536879404,24.0,15.0,9.0
71b55a0f8,2023-06-02 10:01:00,2023-06-02 10:14:00,2023-06-02 10:17:00,2023-06-02 10:47:00,19.51,8011788237,16.0,13.0,3.0
83dae2975,2023-06-02 10:06:00,2023-06-02 10:22:00,2023-06-02 10:26:00,2023-06-02 10:46:00,576.66,9238743465,20.0,16.0,4.0
58b49e301,2023-06-02 10:15:00,2023-06-02 10:29:00,2023-06-02 10:33:00,2023-06-02 10:46:00,11.18,2328227411,18.0,14.0,4.0
bf4a04730,2023-06-02 10:34:00,2023-06-02 10:46:00,2023-06-02 10:50:00,2023-06-02 11:00:00,632.13,2077640727,16.0,12.0,4.0
62825dbcb,2023-06-02 10:48:00,2023-06-02 11:05:00,2023-06-02 11:12:00,2023-06-02 11:28:00,16.43,9977823224,24.0,17.0,7.0
0a9f52f94,2023-06-02 10:53:00,2023-06-02 11:09:00,2023-06-02 11:17:00,2023-06-02 11:35:00,14.67,6268535738,24.0,16.0,8.0
7f57df7bc,2023-06-02 10:57:00,2023-06-02 11:12:00,2023-06-02 11:21:00,2023-06-02 11:44:00,24.41,9668510563,24.0,15.0,9.0
74427e735,2023-06-02 11:03:00,2023-06-02 11:20:00,2023-06-02 11:27:00,2023-06-02 11:56:00,18.45,7928614081,24.0,17.0,7.0
47cd13f4c,2023-06-02 11:34:00,2023-06-02 11:45:00,2023-06-02 11:55:00,2023-06-02 12:12:00,12.86,5992496157,21.0,11.0,10.0
b3a6d208f,2023-06-02 12:05:00,2023-06-02 12:13:00,2023-06-02 12:21:00,2023-06-02 12:34:00,26.15,6885122272,16.0,8.0,8.0
6be0b166f,2023-06-02 12:49:00,2023-06-02 13:00:00,2023-06-02 13:09:00,2023-06-02 13:26:00,13.76,7219275352,20.0,11.0,9.0
6f5e4e12f,2023-06-02 13:28:00,2023-06-02 13:40:00,2023-06-02 13:45:00,2023-06-02 14:01:00,39.67,6271174724,17.0,12.0,5.0
ea9ae0121,2023-06-02 14:11:00,2023-06-02 14:30:00,2023-06-02 14:38:00,2023-06-02 14:51:00,30.7,6341088012,27.0,19.0,8.0
7471a544b,2023-06-02 14:12:00,2023-06-02 14:17:00,2023-06-02 14:26:00,2023-06-02 14:39:00,25.6,7124620873,14.0,5.0,9.0
4491fe642,2023-06-02 14:39:00,2023-06-02 14:50:00,2023-06-02 14:57:00,2023-06-02 15:14:00,198.68,6734884085,18.0,11.0,7.0
91fe16562,2023-06-02 15:00:00,2023-06-02 15:15:00,2023-06-02 15:20:00,2023-06-02 15:49:00,31.23,3605657416,20.0,15.0,5.0
9117bcadb,2023-06-02 15:02:00,2023-06-02 15:12:00,2023-06-02 15:16:00,2023-06-02 15:35:00,28.69,7634800118,14.0,10.0,4.0
edfd64882,2023-06-02 15:15:00,2023-06-02 15:29:00,2023-06-02 15:39:00,2023-06-02 15:57:00,25.75,9237593763,24.0,14.0,10.0
25e16bbce,2023-06-02 15:18:00,2023-06-02 15:28:00,2023-06-02 15:37:00,2023-06-02 16:04:00,20.99,5643363682,19.0,10.0,9.0
e7afc5677,2023-06-02 15:22:00,2023-06-02 15:28:00,2023-06-02 15:31:00,2023-06-02 15:44:00,47.18,8410255712,9.0,6.0,3.0
8cb35844c,2023-06-02 16:06:00,2023-06-02 16:20:00,2023-06-02 16:22:00,2023-06-02 16:36:00,34.31,8497354203,16.0,14.0,2.0
0355de39c,2023-06-02 17:30:00,2023-06-02 17:43:00,2023-06-02 17:49:00,2023-06-02 18:11:00,47.4,3511489151,19.0,13.0,6.0
1ea0b4a91,2023-06-02 18:18:00,2023-06-02 18:26:00,2023-06-02 18:33:00,2023-06-02 18:46:00,31.39,1828361320,15.0,8.0,7.0
e810e3063,2023-06-02 18:26:00,2023-06-02 18:46:00,2023-06-02 18:49:00,2023-06-02 19:06:00,31.21,1908173322,23.0,20.0,3.0
231da537f,2023-06-02 18:33:00,2023-06-02 18:41:00,2023-06-02 18:43:00,2023-06-02 18:53:00,22.18,6207222150,10.0,8.0,2.0
1b6377e7f,2023-06-02 18:37:00,2023-06-02 18:45:00,2023-06-02 18:52:00,2023-06-02 19:19:00,34.86,9308958340,15.0,8.0,7.0
8861022d8,2023-06-02 18:37:00,2023-06-02 18:52:00,2023-06-02 18:54:00,2023-06-02 19:15:00,65.3,3439948954,17.0,15.0,2.0
fe7f4a5c4,2023-06-02 18:53:00,2023-06-02 19:06:00,2023-06-02 19:09:00,2023-06-02 19:19:00,15.4,2612483143,16.0,13.0,3.0
8f2683fa0,2023-06-02 19:15:00,2023-06-02 19:30:00,2023-06-02 19:34:00,2023-06-02 20:01:00,16.53,9502154635,19.0,15.0,4.0
719831de3,2023-06-02 19:31:00,2023-06-02 19:43:00,2023-06-02 19:45:00,2023-06-02 20:02:00,665.72,1090260039,14.0,12.0,2.0
efb970fc5,2023-06-02 19:53:00,2023-06-02 20:11:00,2023-06-02 20:20:00,2023-06-02 20:45:00,21.33,6998085912,27.0,18.0,9.0
cbd68769b,2023-06-02 20:16:00,2023-06-02 20:35:00,2023-06-02 20:40:00,2023-06-02 21:06:00,11.8,1048816139,24.0,19.0,5.0
b5db36817,2023-06-02 20:19:00,2023-06-02 20:33:00,2023-06-02 20:35:00,2023-06-02 20:56:00,33.07,4019595710,16.0,14.0,2.0
9fdbf8cdd,2023-06-02 20:29:00,2023-06-02 20:46:00,2023-06-02 20:49:00,2023-06-02 21:18:00,16.02,7220966800,20.0,17.0,3.0
88bf9f061,2023-06-02 20:30:00,2023-06-02 20:50:00,2023-06-02 20:59:00,2023-06-02 21:18:00,12.54,1076866712,29.0,20.0,9.0
3fa53a405,2023-06-02 21:08:00,2023-06-02 21:15:00,2023-06-02 21:18:00,2023-06-02 21:34:00,599.02,2830422472,10.0,7.0,3.0
1d30bb2c9,2023-06-02 21:09:00,2023-06-02 21:17:00,2023-06-02 21:21:00,2023-06-02 21:39:00,40.68,7691737320,12.0,8.0,4.0
ab98bcf08,2023-06-02 21:13:00,2023-06-02 21:18:00,2023-06-02 21:24:00,2023-06-02 21:46:00,10.67,2926384399,11.0,5.0,6.0
a14c1914e,2023-06-02 21:26:00,2023-06-02 21:46:00,2023-06-02 21:56:00,2023-06-02 22:09:00,32.03,9910076360,30.0,20.0,10.0
71b9d88fc,2023-06-02 21:31:00,2023-06-02 21:41:00,2023-06-02 21:46:00,2023-06-02 22:01:00,29.73,3684609451,15.0,10.0,5.0
bcd1751fc,2023-06-02 22:19:00,2023-06-02 22:32:00,2023-06-02 22:36:00,2023-06-02 23:02:00,31.72,5955854210,17.0,13.0,4.0
55370ffe5,2023-06-02 22:29:00,2023-06-02 22:36:00,2023-06-02 22:44:00,2023-06-02 23:14:00,29.35,1361396928,15.0,7.0,8.0
aa50c7b75,2023-06-02 22:38:00,2023-06-02 22:58:00,2023-06-02 23:07:00,2023-06-02 23:37:00,39.38,8636585680,29.0,20.0,9.0
3f4ec0e4e,2023-06-02 22:43:00,2023-06-02 22:59:00,2023-06-02 23:03:00,2023-06-02 23:15:00,14.01,2358619136,20.0,16.0,4.0
a8c473946,2023-06-02 22:43:00,2023-06-02 23:00:00,2023-06-02 23:08:00,2023-06-02 23:18:00,51.12,5937553308,25.0,17.0,8.0
6fb01f66e,2023-06-03 06:11:00,2023-06-03 06:29:00,2023-06-03 06:35:00,2023-06-03 07:04:00,29.23,5987752677,24.0,18.0,6.0
6badfeb24,2023-06-03 06:16:00,2023-06-03 06:25:00,2023-06-03 06:35:00,2023-06-03 06:47:00,50.62,2939510518,19.0,9.0,10.0
1b86315d2,2023-06-03 06:21:00,2023-06-03 06:33:00,2023-06-03 06:35:00,2023-06-03 06:58:00,19.27,5938108764,14.0,12.0,2.0
2a2cee14e,2023-06-03 06:28:00,2023-06-03 06:39:00,2023-06-03 06:45:00,2023-06-03 06:58:00,17.33,5139248339,17.0,11.0,6.0
ce36dea4e,2023-06-03 06:47:00,2023-06-03 06:55:00,2023-06-03 07:02:00,2023-06-03 07:19:00,33.1,8392606931,15.0,8.0,7.0
ae2d23cc8,2023-06-03 07:04:00,2023-06-03 07:15:00,2023-06-03 07:17:00,2023-06-03 07:43:00,28.18,3714552004,13.0,11.0,2.0
aefc593bd,2023-06-03 07:11:00,2023-06-03 07:24:00,2023-06-03 07:31:00,2023-06-03 07:53:00,12.55,4092668628,20.0,13.0,7.0
8c1c2a749,2023-06-03 07:11:00,2023-06-03 07:23:00,2023-06-03 07:33:00,2023-06-03 07:50:00,11.07,7969031767,22.0,12.0,10.0
c49caee70,2023-06-03 07:25:00,2023-06-03 07:35:00,2023-06-03 07:43:00,2023-06-03 08:08:00,24.78,2595064893,18.0,10.0,8.0
4609fc14f,2023-06-03 07:36:00,2023-06-03 07:46:00,2023-06-03 07:51:00,2023-06-03 08:09:00,183.58,5887800592,15.0,10.0,5.0
a622ec413,2023-06-03 07:59:00,2023-06-03 08:16:00,2023-06-03 08:21:00,2023-06-03 08:31:00,12.2,9166857933,22.0,17.0,5.0
bd6b95009,2023-06-03 08:04:00,2023-06-03 08:19:00,2023-06-03 08:23:00,2023-06-03 08:44:00,17.87,8613631458,19.0,15.0,4.0
255179132,2023-06-03 08:05:00,2023-06-03 08:18:00,2023-06-03 08:25:00,2023-06-03 08:36:00,22.64,2221907219,20.0,13.0,7.0
2da0c6bd7,2023-06-03 08:07:00,2023-06-03 08:23:00,2023-06-03 08:32:00,2023-06-03 09:00:00,37.84,7277853942,25.0,16.0,9.0
82ff53dda,2023-06-03 08:18:00,2023-06-03 08:33:00,2023-06-03 08:40:00,2023-06-03 09:05:00,1335.45,4138521506,22.0,15.0,7.0
c48d9ead2,2023-06-03 08:46:00,2023-06-03 08:54:00,2023-06-03 08:59:00,2023-06-03 09:27:00,45.67,5988112949,13.0,8.0,5.0
4c3d2835b,2023-06-03 08:48:00,2023-06-03 08:58:00,2023-06-03 09:00:00,2023-06-03 09:19:00,12.43,3233254131,12.0,10.0,2.0
772758631,2023-06-03 09:01:00,2023-06-03 09:08:00,2023-06-03 09:17:00,2023-06-03 09:33:00,15.19,7921428616,16.0,7.0,9.0
f7dfe773a,2023-06-03 09:26:00,2023-06-03 09:45:00,2023-06-03 09:54:00,2023-06-03 10:10:00,25.01,1213341451,28.0,19.0,9.0
4c0958a64,2023-06-03 09:40:00,2023-06-03 09:48:00,2023-06-03 09:55:00,2023-06-03 10:25:00,10.25,3358360779,15.0,8.0,7.0
4734cb420,2023-06-03 09:40:00,2023-06-03 09:59:00,2023-06-03 10:09:00,2023-06-03 10:32:00,16.4,9146788158,29.0,19.0,10.0
026e1f773,2023-06-03 10:15:00,2023-06-03 10:20:00,2023-06-03 10:23:00,2023-06-03 10:46:00,22.83,4283117684,8.0,5.0,3.0
0c47120fd,2023-06-03 11:17:00,2023-06-03 11:23:00,2023-06-03 11:25:00,2023-06-03 11:46:00,46.79,6088132698,8.0,6.0,2.0
0cbc4eb3c,2023-06-03 11:20:00,2023-06-03 11:36:00,2023-06-03 11:41:00,2023-06-03 12:05:00,56.6,7724398193,21.0,16.0,5.0
6095e2352,2023-06-03 11:25:00,2023-06-03 11:43:00,2023-06-03 11:47:00,2023-06-03 12:12:00,704.69,4549620283,22.0,18.0,4.0
afa3ca235,2023-06-03 11:26:00,2023-06-03 11:41:00,2023-06-03 11:46:00,2023-06-03 12:08:00,14.5,7871902470,20.0,15.0,5.0
7c8f3c7e3,2023-06-03 11:30:00,2023-06-03 11:42:00,2023-06-03 11:45:00,2023-06-03 11:59:00,15.68,4577846323,15.0,12.0,3.0
da7d95822,2023-06-03 11:39:00,2023-06-03 11:56:00,2023-06-03 12:02:00,2023-06-03 12:12:00,26.18,6360506677,23.0,17.0,6.0
38e0d5789,2023-06-03 11:48:00,2023-06-03 12:02:00,2023-06-03 12:07:00,2023-06-03 12:20:00,12.53,4029338795,19.0,14.0,5.0
98b2bbccb,2023-06-03 11:54:00,2023-06-03 12:04:00,2023-06-03 12:08:00,2023-06-03 12:27:00,27.22,5729592665,14.0,10.0,4.0
9693e3d0a,2023-06-03 12:05:00,2023-06-03 12:11:00,2023-06-03 12:15:00,2023-06-03 12:27:00,22.84,8753702514,10.0,6.0,4.0
c6f8278be,2023-06-03 13:18:00,2023-06-03 13:27:00,2023-06-03 13:30:00,2023-06-03 14:00:00,15.66,1782538380,12.0,9.0,3.0
411747ebd,2023-06-03 13:55:00,2023-06-03 14:03:00,2023-06-03 14:09:00,2023-06-03 14:24:00,33.4,4406985252,14.0,8.0,6.0
6d9c8a1ee,2023-06-03 14:02:00,2023-06-03 14:17:00,2023-06-03 14:26:00,2023-06-03 14:52:00,1306.77,4485635296,24.0,15.0,9.0
6591d399b,2023-06-03 14:13:00,2023-06-03 14:26:00,2023-06-03 14:29:00,2023-06-03 14:51:00,9.94,3907698086,16.0,13.0,3.0
e445b141f,2023-06-03 14:18:00,2023-06-03 14:23:00,2023-06-03 14:32:00,2023-06-03 15:02:00,54.86,4882617966,14.0,5.0,9.0
5bf34f9ae,2023-06-03 14:25:00,2023-06-03 14:38:00,2023-06-03 14:45:00,2023-06-03 15:10:00,10.41,2194812387,20.0,13.0,7.0
e02e86a61,2023-06-03 14:42:00,2023-06-03 14:59:00,2023-06-03 15:07:00,2023-06-03 15:26:00,25.59,1132038571,25.0,17.0,8.0
cdd332c8a,2023-06-03 15:11:00,2023-06-03 15:28:00,2023-06-03 15:35:00,2023-06-03 16:04:00,20.47,1514280724,24.0,17.0,7.0
85d9a6e3f,2023-06-03 16:18:00,2023-06-03 16:37:00,2023-06-03 16:41:00,2023-06-03 16:57:00,29.66,1659689138,23.0,19.0,4.0
a9be29a83,2023-06-03 16:23:00,2023-06-03 16:33:00,2023-06-03 16:38:00,2023-06-03 17:05:00,17.12,4662670739,15.0,10.0,5.0
6e52ab5a4,2023-06-03 16:37:00,2023-06-03 16:57:00,2023-06-03 17:03:00,2023-06-03 17:23:00,25.51,3383845369,26.0,20.0,6.0
60e5d622c,2023-06-03 16:51:00,2023-06-03 16:59:00,2023-06-03 17:01:00,2023-06-03 17:27:00,20.94,6866371394,10.0,8.0,2.0
56828d029,2023-06-03 16:55:00,2023-06-03 17:14:00,2023-06-03 17:21:00,2023-06-03 17:46:00,23.64,1384815451,26.0,19.0,7.0
bc8420213,2023-06-03 17:05:00,2023-06-03 17:14:00,2023-06-03 17:21:00,2023-06-03 17:40:00,37.16,4517153900,16.0,9.0,7.0
d2d85f882,2023-06-03 17:10:00,2023-06-03 17:20:00,2023-06-03 17:22:00,2023-06-03 17:49:00,21.23,8726196165,12.0,10.0,2.0
cd6d50a82,2023-06-03 17:27:00,2023-06-03 17:40:00,2023-06-03 17:42:00,2023-06-03 18:10:00,93.65,2981282537,15.0,13.0,2.0
932fdcf9f,2023-06-03 17:27:00,2023-06-03 17:44:00,2023-06-03 17:52:00,2023-06-03 18:08:00,455.62,2823667755,25.0,17.0,8.0
a9b1b7002,2023-06-03 17:40:00,2023-06-03 17:58:00,2023-06-03 18:05:00,2023-06-03 18:20:00,793.39,4180396209,25.0,18.0,7.0
f3c4948a7,2023-06-03 17:41:00,2023-06-03 17:57:00,2023-06-03 18:05:00,2023-06-03 18:17:00,14.92,1165760532,24.0,16.0,8.0
f2de28f67,2023-06-03 17:49:00,2023-06-03 18:02:00,2023-06-03 18:08:00,2023-06-03 18:36:00,15.27,9437410351,19.0,13.0,6.0
