order_id,order_time,driver_arrival_time,driver_pickup_time,delivery_time,order_value,eater_id,order_ready,driver_arrival_period,driver_waiting_time
f52735d8b,2023-06-01 15:52:00,2023-06-01 16:11:00,2023-06-01 16:16:00,2023-06-01 16:32:00,33.51,9142990887,24.0,19.0,5.0
7ab3f041c,2023-06-01 15:53:00,2023-06-01 16:02:00,2023-06-01 16:05:00,2023-06-01 16:15:00,17.66,3712065253,12.0,9.0,3.0
07c78253e,2023-06-01 16:05:00,2023-06-01 16:10:00,2023-06-01 16:20:00,2023-06-01 16:35:00,11.78,6345173266,15.0,5.0,10.0
c16de8be0,2023-06-01 16:09:00,2023-06-01 16:19:00,2023-06-01 16:21:00,2023-06-01 16:37:00,24.94,4079021154,12.0,10.0,2.0
c73070cf5,2023-06-01 16:25:00,2023-06-01 16:38:00,2023-06-01 16:44:00,2023-06-01 17:05:00,13.42,5213854250,19.0,13.0,6.0
61557bfc5,2023-06-01 16:40:00,2023-06-01 16:55:00,2023-06-01 17:04:00,2023-06-01 17:30:00,11.72,1454287802,24.0,15.0,9.0
dfd2bc96a,2023-06-01 17:09:00,2023-06-01 17:24:00,2023-06-01 17:33:00,2023-06-01 17:51:00,26.05,5459436310,24.0,15.0,9.0
0bb8625b5,2023-06-01 17:16:00,2023-06-01 17:28:00,2023-06-01 17:35:00,2023-06-01 17:47:00,18.76,7550993327,19.0,12.0,7.0
52b37bacd,2023-06-01 17:22:00,2023-06-01 17:31:00,2023-06-01 17:35:00,2023-06-01 17:48:00,44.59,2041543133,13.0,9.0,4.0
f92cb71e7,2023-06-01 17:23:00,2023-06-01 17:30:00,2023-06-01 17:40:00,2023-06-01 18:05:00,37.21,7427541762,17.0,7.0,10.0
6380c5641,2023-06-01 17:50:00,2023-06-01 17:59:00,2023-06-01 18:03:00,2023-06-01 18:20:00,499.7,4154427558,13.0,9.0,4.0
7ab1b04b2,2023-06-01 18:11:00,2023-06-01 18:31:00,2023-06-01 18:37:00,2023-06-01 18:54:00,24.78,2654401099,26.0,20.0,6.0
3ad90c6a7,2023-06-01 18:21:00,2023-06-01 18:29:00,2023-06-01 18:36:00,2023-06-01 19:02:00,11.48,6568612709,15.0,8.0,7.0
109a37c0c,2023-06-01 18:41:00,2023-06-01 18:49:00,2023-06-01 18:55:00,2023-06-01 19:09:00,1536.42,7216112639,14.0,8.0,6.0
45b414852,2023-06-01 19:01:00,2023-06-01 19:13:00,2023-06-01 19:20:00,2023-06-01 19:50:00,31.03,9567641484,19.0,12.0,7.0
b78461a63,2023-06-01 19:03:00,2023-06-01 19:13:00,2023-06-01 19:23:00,2023-06-01 19:41:00,30.93,5970159855,20.0,10.0,10.0
467d97826,2023-06-01 19:08:00,2023-06-01 19:22:00,2023-06-01 19:28:00,2023-06-01 19:49:00,13.14,7990598572,20.0,14.0,6.0
6444abc80,2023-06-01 19:40:00,2023-06-01 19:54:00,2023-06-01 19:58:00,2023-06-01 20:20:00,22.04,6710739804,18.0,14.0,4.0
5dbd8975e,2023-06-01 19:40:00,2023-06-01 19:48:00,2023-06-01 19:50:00,2023-06-01 20:16:00,37.54,8422977277,10.0,8.0,2.0
532b0e517,2023-06-01 19:45:00,2023-06-01 20:02:00,2023-06-01 20:06:00,2023-06-01 20:20:00,42.53,9173290675,21.0,17.0,4.0
1aa5d5c47,2023-06-01 19:52:00,2023-06-01 20:05:00,2023-06-01 20:13:00,2023-06-01 20:40:00,30.15,2166175533,21.0,13.0,8.0
4a013c7b6,2023-06-01 20:03:00,2023-06-01 20:09:00,2023-06-01 20:11:00,2023-06-01 20:32:00,14.85,1962100074,8.0,6.0,2.0
25463b47c,2023-06-01 20:09:00,2023-06-01 20:24:00,2023-06-01 20:32:00,2023-06-01 20:42:00,54.63,8716858395,23.0,15.0,8.0
0bf7bd2bd,2023-06-01 20:19:00,2023-06-01 20:28:00,2023-06-01 20:32:00,2023-06-01 20:51:00,49.51,9963061903,13.0,9.0,4.0
aa10b4f9c,2023-06-01 20:33:00,2023-06-01 20:49:00,2023-06-01 20:52:00,2023-06-01 21:06:00,29.25,8843707895,19.0,16.0,3.0
5cee01fcb,2023-06-01 21:06:00,2023-06-01 21:16:00,2023-06-01 21:22:00,2023-06-01 21:52:00,16.95,8345839615,16.0,10.0,6.0
65affe231,2023-06-01 21:23:00,2023-06-01 21:41:00,2023-06-01 21:44:00,2023-06-01 21:58:00,13.32,8791297379,21.0,18.0,3.0
e827027b6,2023-06-01 22:04:00,2023-06-01 22:20:00,2023-06-01 22:24:00,2023-06-01 22:36:00,9.57,8913645501,20.0,16.0,4.0
1be428d23,2023-06-01 22:06:00,2023-06-01 22:16:00,2023-06-01 22:18:00,2023-06-01 22:31:00,32.49,8075593264,12.0,10.0,2.0
ac126093a,2023-06-01 22:08:00,2023-06-01 22:21:00,2023-06-01 22:29:00,2023-06-01 22:44:00,26.34,4087066976,21.0,13.0,8.0
72ed2af51,2023-06-01 22:41:00,2023-06-01 22:48:00,2023-06-01 22:56:00,2023-06-01 23:17:00,29.69,9171355542,15.0,7.0,8.0
5fe915c9b,2023-06-01 22:42:00,2023-06-01 22:59:00,2023-06-01 23:03:00,2023-06-01 23:26:00,36.2,5824216375,21.0,17.0,4.0
339e6ccc8,2023-06-01 22:56:00,2023-06-01 23:15:00,2023-06-01 23:22:00,2023-06-01 23:33:00,287.42,1088828563,26.0,19.0,7.0
92984db4e,2023-06-02 06:08:00,2023-06-02 06:17:00,2023-06-02 06:19:00,2023-06-02 06:38:00,20.06,1895868143,11.0,9.0,2.0
926aedea1,2023-06-02 06:21:00,2023-06-02 06:36:00,2023-06-02 06:46:00,2023-06-02 07:02:00,27.58,9758955843,25.0,15.0,10.0
7738e1329,2023-06-02 06:27:00,2023-06-02 06:47:00,2023-06-02 06:56:00,2023-06-02 07:09:00,14.41,2144633637,29.0,20.0,9.0
a31bdf889,2023-06-02 06:38:00,2023-06-02 06:48:00,2023-06-02 06:54:00,2023-06-02 07:16:00,14.3,9293571361,16.0,10.0,6.0
d6e3df279,2023-06-02 07:06:00,2023-06-02 07:19:00,2023-06-02 07:25:00,2023-06-02 07:49:00,13.02,8299246682,19.0,13.0,6.0
d2613cbc5,2023-06-02 08:07:00,2023-06-02 08:14:00,2023-06-02 08:23:00,2023-06-02 08:36:00,25.19,5377581390,16.0,7.0,9.0
792efc0e9,2023-06-02 08:11:00,2023-06-02 08:16:00,2023-06-02 08:26:00,2023-06-02 08:43:00,34.62,3004824589,15.0,5.0,10.0
0a443616c,2023-06-02 08:15:00,2023-06-02 08:24:00,2023-06-02 08:27:00,2023-06-02 08:54:00,33.96,7389076409,12.0,9.0,3.0
4e710963d,2023-06-02 08:45:00,2023-06-02 08:54:00,2023-06-02 09:04:00,2023-06-02 09:18:00,22.79,6786176279,19.0,9.0,10.0
4da5aca4b,2023-06-02 08:56:00,2023-06-02 09:12:00,2023-06-02 09:19:00,2023-06-02 09:32:00,1276.65,5178059124,23.0,16.0,7.0
502e459b5,2023-06-02 09:01:00,2023-06-02 09:07:00,2023-06-02 09:15:00,2023-06-02 09:28:00,23.25,5892184189,14.0,6.0,8.0
8e1c01675,2023-06-02 09:14:00,2023-06-02 09:32:00,2023-06-02 09:37:00,2023-06-02 09:52:00,34.54,2360470609,23.0,18.0,5.0
ce45f853b,2023-06-02 09:21:00,2023-06-02 09:28:00,2023-06-02 09:38:00,2023-06-02 10:02:00,20.8,8993580652,17.0,7.0,10.0
78f231c23,2023-06-02 09:47:00,2023-06-02 09:56:00,2023-06-02 10:03:00,2023-06-02 10:32:00,553.43,3821288067,16.0,9.0,7.0
4ef1f5150,2023-06-02 09:58:00,2023-06-02 10:12:00,2023-06-02 10:17:00,2023-06-02 10:40:00,20.5,8703724109,19.0,14.0,5.0
52595b2b9,2023-06-02 10:03:00,2023-06-02 10:14:00,2023-06-02 10:16:00,2023-06-02 10:39:00,46.9,9218087845,13.0,11.0,2.0
3aa2b08c3,2023-06-02 10:39:00,2023-06-02 10:51:00,2023-06-02 11:00:00,2023-06-02 11:15:00,13.75,3621984574,21.0,12.0,9.0
3aa2ac080,2023-06-02 10:46:00,2023-06-02 10:54:00,2023-06-02 11:01:00,2023-06-02 11:11:00,50.11,8933359013,15.0,8.0,7.0
0f1a2f002,2023-06-02 10:50:00,2023-06-02 11:00:00,2023-06-02 11:03:00,2023-06-02 11:20:00,43.89,8376124856,13.0,10.0,3.0
69d2ef2f3,2023-06-02 11:12:00,2023-06-02 11:25:00,2023-06-02 11:30:00,2023-06-02 11:42:00,9.98,8143320541,18.0,13.0,5.0
a5d2415b1,2023-06-02 11:13:00,2023-06-02 11:19:00,2023-06-02 11:24:00,2023-06-02 11:34:00,29.59,2594770573,11.0,6.0,5.0
d5342bb72,2023-06-02 11:17:00,2023-06-02 11:22:00,2023-06-02 11:26:00,2023-06-02 11:39:00,16.51,8778643172,9.0,5.0,4.0
7d370438c,2023-06-02 11:23:00,2023-06-02 11:30:00,2023-06-02 11:34:00,2023-06-02 11:59:00,19.07,1150258279,11.0,7.0,4.0
dbeab9404,2023-06-02 11:31:00,2023-06-02 11:41:00,2023-06-02 11:46:00,2023-06-02 12:08:00,25.26,3755507311,15.0,10.0,5.0
3165e4286,2023-06-02 11:31:00,2023-06-02 11:46:00,2023-06-02 11:52:00,2023-06-02 12:19:00,21.0,6650845418,21.0,15.0,6.0
f9fa545bf,2023-06-02 11:33:00,2023-06-02 11:41:00,2023-06-02 11:45:00,2023-06-02 11:56:00,29.72,5522034624,12.0,8.0,4.0
71c8bfb61,2023-06-02 11:38:00,2023-06-02 11:54:00,2023-06-02 11:57:00,2023-06-02 12:26:00,737.38,8609888635,19.0,16.0,3.0
6acf0ece0,2023-06-02 11:44:00,2023-06-02 12:04:00,2023-06-02 12:08:00,2023-06-02 12:22:00,43.49,7308195261,24.0,20.0,4.0
0c2e22093,2023-06-02 11:45:00,2023-06-02 12:00:00,2023-06-02 12:06:00,2023-06-02 12:17:00,23.74,3399061702,21.0,15.0,6.0
d470c697f,2023-06-02 11:48:00,2023-06-02 12:03:00,2023-06-02 12:05:00,2023-06-02 12:28:00,9.79,7391734481,17.0,15.0,2.0
76f0b1737,2023-06-02 11:49:00,2023-06-02 12:02:00,2023-06-02 12:06:00,2023-06-02 12:20:00,304.71,8962870010,17.0,13.0,4.0
a7719fe05,2023-06-02 11:52:00,2023-06-02 11:57:00,2023-06-02 12:07:00,2023-06-02 12:20:00,19.97,4869056569,15.0,5.0,10.0
ebf696365,2023-06-02 12:02:00,2023-06-02 12:15:00,2023-06-02 12:23:00,2023-06-02 12:42:00,9.95,5425557776,21.0,13.0,8.0
f8d940dfc,2023-06-02 12:57:00,2023-06-02 13:17:00,2023-06-02 13:21:00,2023-06-02 13:43:00,14.24,3459941829,24.0,20.0,4.0
03712c8a2,2023-06-02 12:57:00,2023-06-02 13:16:00,2023-06-02 13:25:00,2023-06-02 13:41:00,20.72,2633155433,28.0,19.0,9.0
d0c77696f,2023-06-02 13:18:00,2023-06-02 13:26:00,2023-06-02 13:35:00,2023-06-02 13:59:00,35.36,1198953816,17.0,8.0,9.0
e41bee28f,2023-06-02 13:34:00,2023-06-02 13:48:00,2023-06-02 13:55:00,2023-06-02 14:15:00,27.37,1517168229,21.0,14.0,7.0
c2414518c,2023-06-02 13:43:00,2023-06-02 13:49:00,2023-06-02 13:58:00,2023-06-02 14:08:00,30.36,1121655271,15.0,6.0,9.0
f85244bee,2023-06-02 14:15:00,2023-06-02 14:27:00,2023-06-02 14:37:00,2023-06-02 15:03:00,11.22,7562950394,22.0,12.0,10.0
92fa9bd7e,2023-06-02 14:43:00,2023-06-02 14:55:00,2023-06-02 15:01:00,2023-06-02 15:20:00,205.98,2173286776,18.0,12.0,6.0
348adadf8,2023-06-02 14:43:00,2023-06-02 14:48:00,2023-06-02 14:50:00,2023-06-02 15:05:00,9.29,4488712597,7.0,5.0,2.0
82c61fe42,2023-06-02 14:57:00,2023-06-02 15:03:00,2023-06-02 15:10:00,2023-06-02 15:31:00,46.29,4227857157,13.0,6.0,7.0
838630dea,2023-06-02 15:12:00,2023-06-02 15:30:00,2023-06-02 15:36:00,2023-06-02 16:05:00,25.84,6646892479,24.0,18.0,6.0
69f3e5e79,2023-06-02 15:40:00,2023-06-02 15:53:00,2023-06-02 16:00:00,2023-06-02 16:25:00,17.42,8671862327,20.0,13.0,7.0
ebff024e4,2023-06-02 15:58:00,2023-06-02 16:07:00,2023-06-02 16:12:00,2023-06-02 16:27:00,23.07,5075293140,14.0,9.0,5.0
b6996db51,2023-06-02 16:32:00,2023-06-02 16:37:00,2023-06-02 16:40:00,2023-06-02 16:59:00,28.18,8447020092,8.0,5.0,3.0
eff0a3206,2023-06-02 16:56:00,2023-06-02 17:06:00,2023-06-02 17:12:00,2023-06-02 17:36:00,21.49,2545382577,16.0,10.0,6.0
0c75ea6df,2023-06-02 17:01:00,2023-06-02 17:16:00,2023-06-02 17:19:00,2023-06-02 17:30:00,26.15,5534661207,18.0,15.0,3.0
7708ff91c,2023-06-02 17:16:00,2023-06-02 17:33:00,2023-06-02 17:39:00,2023-06-02 18:08:00,17.73,3890066301,23.0,17.0,6.0
731161911,2023-06-02 17:25:00,2023-06-02 17:41:00,2023-06-02 17:45:00,2023-06-02 18:01:00,13.28,1876203849,20.0,16.0,4.0
0dee63790,2023-06-02 17:55:00,2023-06-02 18:12:00,2023-06-02 18:15:00,2023-06-02 18:33:00,19.12,3468210999,20.0,17.0,3.0
62507e0c4,2023-06-02 18:07:00,2023-06-02 18:22:00,2023-06-02 18:30:00,2023-06-02 18:42:00,14.53,4329679338,23.0,15.0,8.0
88c0655a1,2023-06-02 18:18:00,2023-06-02 18:28:00,2023-06-02 18:31:00,2023-06-02 18:46:00,11.57,7500953043,13.0,10.0,3.0
dc35855e4,2023-06-02 18:36:00,2023-06-02 18:55:00,2023-06-02 19:02:00,2023-06-02 19:12:00,27.7,1249424879,26.0,19.0,7.0
94c2007b8,2023-06-02 18:38:00,2023-06-02 18:44:00,2023-06-02 18:50:00,2023-06-02 19:05:00,36.96,4251662549,12.0,6.0,6.0
d6d7dc57b,2023-06-02 19:02:00,2023-06-02 19:21:00,2023-06-02 19:30:00,2023-06-02 19:57:00,27.03,1592449203,28.0,19.0,9.0
d0fadb58b,2023-06-02 19:33:00,2023-06-02 19:40:00,2023-06-02 19:47:00,2023-06-02 20:11:00,14.27,4903965638,14.0,7.0,7.0
34ffaf201,2023-06-02 20:04:00,2023-06-02 20:15:00,2023-06-02 20:25:00,2023-06-02 20:49:00,889.21,7958423934,21.0,11.0,10.0
84407d8dd,2023-06-02 20:37:00,2023-06-02 20:56:00,2023-06-02 21:03:00,2023-06-02 21:14:00,9.66,1032034019,26.0,19.0,7.0
21cb7e31e,2023-06-02 20:47:00,2023-06-02 21:04:00,2023-06-02 21:13:00,2023-06-02 21:34:00,19.03,8389733821,26.0,17.0,9.0
cad1e7bdc,2023-06-02 20:48:00,2023-06-02 20:57:00,2023-06-02 21:07:00,2023-06-02 21:26:00,352.23,2562139361,19.0,9.0,10.0
43b7f34d7,2023-06-02 20:56:00,2023-06-02 21:16:00,2023-06-02 21:24:00,2023-06-02 21:51:00,10.48,6224171568,28.0,20.0,8.0
cde623fef,2023-06-02 21:18:00,2023-06-02 21:23:00,2023-06-02 21:32:00,2023-06-02 22:02:00,32.52,4686289173,14.0,5.0,9.0
5d241061c,2023-06-02 21:19:00,2023-06-02 21:30:00,2023-06-02 21:38:00,2023-06-02 21:51:00,10.57,3296195106,19.0,11.0,8.0
91fcb8192,2023-06-02 21:34:00,2023-06-02 21:44:00,2023-06-02 21:47:00,2023-06-02 22:09:00,29.87,1750326620,13.0,10.0,3.0
165e71445,2023-06-02 21:40:00,2023-06-02 21:59:00,2023-06-02 22:09:00,2023-06-02 22:30:00,19.9,1783297228,29.0,19.0,10.0
a2d6fbde5,2023-06-02 21:49:00,2023-06-02 22:08:00,2023-06-02 22:17:00,2023-06-02 22:41:00,10.86,6871044844,28.0,19.0,9.0
cefca4c36,2023-06-02 21:59:00,2023-06-02 22:08:00,2023-06-02 22:10:00,2023-06-02 22:35:00,27.59,2792068583,11.0,9.0,2.0
b43c8519e,2023-06-02 22:19:00,2023-06-02 22:27:00,2023-06-02 22:32:00,2023-06-02 22:47:00,29.22,5772894198,13.0,8.0,5.0
3013c2797,2023-06-02 22:38:00,2023-06-02 22:43:00,2023-06-02 22:53:00,2023-06-02 23:21:00,23.48,7677006565,15.0,5.0,10.0
5d83e6ef9,2023-06-02 22:49:00,2023-06-02 23:05:00,2023-06-02 23:13:00,2023-06-02 23:24:00,24.68,2161920680,24.0,16.0,8.0
3fc465f6e,2023-06-03 06:32:00,2023-06-03 06:52:00,2023-06-03 07:00:00,2023-06-03 07:10:00,49.27,8700597781,28.0,20.0,8.0
fcf9ca0d1,2023-06-03 06:39:00,2023-06-03 06:54:00,2023-06-03 06:59:00,2023-06-03 07:28:00,21.3,9033907153,20.0,15.0,5.0
5d95cb568,2023-06-03 06:52:00,2023-06-03 06:58:00,2023-06-03 07:00:00,2023-06-03 07:11:00,387.34,5125384275,8.0,6.0,2.0
af2dc26d8,2023-06-03 07:27:00,2023-06-03 07:40:00,2023-06-03 07:50:00,2023-06-03 08:06:00,47.08,6218694293,23.0,13.0,10.0
532a2cddd,2023-06-03 07:41:00,2023-06-03 07:53:00,2023-06-03 08:03:00,2023-06-03 08:24:00,235.86,8568481397,22.0,12.0,10.0
a0b2674a8,2023-06-03 08:23:00,2023-06-03 08:43:00,2023-06-03 08:50:00,2023-06-03 09:13:00,33.91,9693664330,27.0,20.0,7.0
309d35f1d,2023-06-03 08:42:00,2023-06-03 09:00:00,2023-06-03 09:08:00,2023-06-03 09:23:00,21.98,1762122694,26.0,18.0,8.0
b5b364fb8,2023-06-03 08:46:00,2023-06-03 09:04:00,2023-06-03 09:11:00,2023-06-03 09:23:00,15.31,9869550209,25.0,18.0,7.0
0108bb149,2023-06-03 08:58:00,2023-06-03 09:11:00,2023-06-03 09:20:00,2023-06-03 09:50:00,23.51,2018669995,22.0,13.0,9.0
4344fe47c,2023-06-03 09:21:00,2023-06-03 09:28:00,2023-06-03 09:31:00,2023-06-03 09:41:00,50.31,1602212636,10.0,7.0,3.0
f638ca31a,2023-06-03 10:36:00,2023-06-03 10:54:00,2023-06-03 11:02:00,2023-06-03 11:21:00,36.74,8673377244,26.0,18.0,8.0
29a59fc09,2023-06-03 10:45:00,2023-06-03 10:53:00,2023-06-03 11:00:00,2023-06-03 11:23:00,23.97,9254978456,15.0,8.0,7.0
f55c80037,2023-06-03 11:04:00,2023-06-03 11:20:00,2023-06-03 11:25:00,2023-06-03 11:52:00,43.38,2629315217,21.0,16.0,5.0
7f84412a6,2023-06-03 11:10:00,2023-06-03 11:27:00,2023-06-03 11:30:00,2023-06-03 11:59:00,10.68,9604406339,20.0,17.0,3.0
8a7f6a309,2023-06-03 11:33:00,2023-06-03 11:47:00,2023-06-03 11:49:00,2023-06-03 12:18:00,18.54,4378164609,16.0,14.0,2.0
b93526ee3,2023-06-03 11:51:00,2023-06-03 12:01:00,2023-06-03 12:11:00,2023-06-03 12:33:00,18.72,7208802094,20.0,10.0,10.0
fa8dcefb3,2023-06-03 11:52:00,2023-06-03 12:11:00,2023-06-03 12:17:00,2023-06-03 12:44:00,18.28,3950073634,25.0,19.0,6.0
8b73acac5,2023-06-03 12:03:00,2023-06-03 12:18:00,2023-06-03 12:27:00,2023-06-03 12:39:00,10.63,4629874326,24.0,15.0,9.0
ffe6f933c,2023-06-03 12:28:00,2023-06-03 12:46:00,2023-06-03 12:50:00,2023-06-03 13:15:00,49.74,5355900452,22.0,18.0,4.0
1cc0df6d1,2023-06-03 13:07:00,2023-06-03 13:25:00,2023-06-03 13:32:00,2023-06-03 13:48:00,14.21,2555071095,25.0,18.0,7.0
2d70c067b,2023-06-03 13:24:00,2023-06-03 13:39:00,2023-06-03 13:49:00,2023-06-03 14:03:00,10.97,2339495936,25.0,15.0,10.0
24a05d2ea,2023-06-03 13:26:00,2023-06-03 13:39:00,2023-06-03 13:45:00,2023-06-03 14:10:00,28.98,1101232103,19.0,13.0,6.0
d69281a67,2023-06-03 13:28:00,2023-06-03 13:39:00,2023-06-03 13:49:00,2023-06-03 14:07:00,24.36,2133620952,21.0,11.0,10.0
6d9c8a1ee,2023-06-03 14:02:00,2023-06-03 14:17:00,2023-06-03 14:26:00,2023-06-03 14:52:00,1306.77,4485635296,24.0,15.0,9.0
adced67ae,2023-06-03 14:07:00,2023-06-03 14:19:00,2023-06-03 14:27:00,2023-06-03 14:44:00,24.65,1917910011,20.0,12.0,8.0
764e9805b,2023-06-03 14:28:00,2023-06-03 14:44:00,2023-06-03 14:50:00,2023-06-03 15:11:00,750.47,5509112379,22.0,16.0,6.0
4c2145869,2023-06-03 14:36:00,2023-06-03 14:43:00,2023-06-03 14:48:00,2023-06-03 15:12:00,10.75,5236542274,12.0,7.0,5.0
9f4e6ff4b,2023-06-03 14:50:00,2023-06-03 14:55:00,2023-06-03 14:59:00,2023-06-03 15:16:00,22.62,8018682247,9.0,5.0,4.0
b226275ce,2023-06-03 15:02:00,2023-06-03 15:14:00,2023-06-03 15:21:00,2023-06-03 15:36:00,44.04,4633988214,19.0,12.0,7.0
1b374abaa,2023-06-03 15:03:00,2023-06-03 15:15:00,2023-06-03 15:19:00,2023-06-03 15:48:00,14.41,8245127854,16.0,12.0,4.0
d096a4e92,2023-06-03 15:13:00,2023-06-03 15:32:00,2023-06-03 15:42:00,2023-06-03 15:58:00,43.79,4855432537,29.0,19.0,10.0
5b7c4a7e8,2023-06-03 15:43:00,2023-06-03 15:49:00,2023-06-03 15:55:00,2023-06-03 16:10:00,59.46,4575983081,12.0,6.0,6.0
e618ca766,2023-06-03 15:55:00,2023-06-03 16:11:00,2023-06-03 16:15:00,2023-06-03 16:40:00,42.28,9010019656,20.0,16.0,4.0
