order_id,item_id,merchant_id
71d291889,338,9b5a0
2576e04c4,356,9b5a0
f386c405c,236,9b5a0
bfbba9ecd,236,9b5a0
277fc7d37,236,9b5a0
eeb3211c3,236,9b5a0
83839f145,112,9b5a0
5e03faa0b,338,9b5a0
c63ec494a,236,9b5a0
24d9a2dec,112,9b5a0
136acf78d,112,9b5a0
fb011dbb7,236,9b5a0
2315642ca,236,9b5a0
2315642ca,236,9b5a0
dda2e82ea,112,9b5a0
3c98a0170,338,9b5a0
1302c32d9,356,9b5a0
b402717dd,338,9b5a0
b402717dd,338,9b5a0
01378d25b,236,9b5a0
5541cdd70,338,9b5a0
e56dff82b,338,9b5a0
1dcf810be,356,9b5a0
3f0722d33,338,9b5a0
34c382380,356,9b5a0
fb525fd59,356,9b5a0
d382c25ca,338,9b5a0
73fd0fdb7,236,9b5a0
5e26007b3,338,9b5a0
5e58c8eb4,236,9b5a0
be03135b6,338,9b5a0
3a3f384b4,338,9b5a0
169b019ff,338,9b5a0
c845ebca5,356,9b5a0
5dae4fb50,356,9b5a0
23dd7a01a,112,9b5a0
b84c3ae71,236,9b5a0
1947ac8e5,338,9b5a0
8395a1bce,236,9b5a0
4b4c27a8b,356,9b5a0
83189d659,236,9b5a0
ad25876e3,236,9b5a0
84ede9a40,356,9b5a0
31b299d71,338,9b5a0
7d240ac64,338,9b5a0
34c64019e,356,9b5a0
b6fe80e1f,338,9b5a0
70b7afcc7,236,9b5a0
a078fc309,356,9b5a0
4e57a4a54,236,9b5a0
be8af3b8d,112,9b5a0
ed9fa62fb,338,9b5a0
38e725f17,338,9b5a0
3958b30ce,236,9b5a0
f80506774,338,9b5a0
dd8182651,112,9b5a0
5b074e69a,236,9b5a0
73d702d6b,338,9b5a0
68017eb43,338,9b5a0
a0d8d512f,236,9b5a0
5a5b47f72,338,9b5a0
4692804f5,356,9b5a0
0a2a6cc2a,356,9b5a0
9f3a6f055,356,9b5a0
e62fd3781,338,9b5a0
d14f97ade,356,9b5a0
778c9164a,356,9b5a0
84efe9f46,236,9b5a0
9bf668175,112,9b5a0
840c5fb53,236,9b5a0
b0ad4eeed,356,9b5a0
31200fdfc,236,9b5a0
2593457c7,338,9b5a0
ed2049d6b,236,9b5a0
797070fc9,338,9b5a0
e54008da7,236,9b5a0
7603e8759,356,9b5a0
e1c9ec371,112,9b5a0
dbf91f4d1,338,9b5a0
24f9fd9c0,338,9b5a0
8af526281,356,9b5a0
12fb22fea,112,9b5a0
632777761,112,9b5a0
ceaa59acc,338,9b5a0
707979a3c,338,9b5a0
bbadfafe0,236,9b5a0
0b63cde93,338,9b5a0
9c059952f,338,9b5a0
5754619a4,236,9b5a0
edb0ffe18,236,9b5a0
b23c78118,356,9b5a0
865dc16fe,236,9b5a0
c03ef4fef,112,9b5a0
671feed45,356,9b5a0
63966b0c1,112,9b5a0
0fca6e978,338,9b5a0
79d06bd31,236,9b5a0
7a59b4c32,356,9b5a0
791185d97,338,9b5a0
81a838f50,338,9b5a0
80059484b,338,9b5a0
2e58c024f,338,9b5a0
e02e86a61,236,9b5a0
8de92baa3,356,9b5a0
29c434fad,338,9b5a0
b22f11d64,112,9b5a0
c84eb9ff1,112,9b5a0
c84eb9ff1,338,9b5a0
a78c15ccc,236,9b5a0
832e04f2c,338,9b5a0
f8791adca,236,9b5a0
7f7a30821,338,9b5a0
7c6be34bd,236,9b5a0
edf384067,236,9b5a0
c7e1e3bb1,338,9b5a0
6d2f28a2d,236,9b5a0
6d2f28a2d,356,9b5a0
4f92b2fb1,338,9b5a0
c831ce8c7,112,9b5a0
6df26c08a,236,9b5a0
b37494894,338,9b5a0
10cfd50c3,356,9b5a0
be33426e9,338,9b5a0
4298bd6d0,236,9b5a0
3d04e11f1,236,9b5a0
75aa5e3d0,236,9b5a0
bf5226a44,356,9b5a0
e8e9da111,236,9b5a0
3eee61380,338,9b5a0
2fb7d95f7,236,9b5a0
a9dd1d67e,338,9b5a0
68c6629f6,236,9b5a0
7d209a5ec,236,9b5a0
623fe5eb9,338,9b5a0
884433445,338,9b5a0
ba2f53c30,356,9b5a0
57d977cc3,112,9b5a0
56207ae3a,338,9b5a0
9da1a0742,338,9b5a0
a31dbed07,338,9b5a0
4a4466418,338,9b5a0
908452a3f,112,9b5a0
acb63ed78,236,9b5a0
3c32a53f7,236,9b5a0
acb5f847b,356,9b5a0
0f096c95a,112,9b5a0
f9d6b5624,236,9b5a0
2a3f7f8e4,236,9b5a0
aa9264527,356,9b5a0
96b10667a,338,9b5a0
099af5389,356,9b5a0
66cd78c27,112,9b5a0
86d47b181,236,9b5a0
33ad24aa7,338,9b5a0
5deee0416,236,9b5a0
4330997c7,236,9b5a0
f266fe3f7,236,9b5a0
d035451d7,338,9b5a0
bbae0d8d5,236,9b5a0
992ae8daf,236,9b5a0
2e056d936,356,9b5a0
d0da90157,356,9b5a0
81aba0104,338,9b5a0
0cd15d274,236,9b5a0
c96dbcb01,356,9b5a0
c76c216b7,112,9b5a0
d240dd70f,338,9b5a0
eb17ad78a,338,9b5a0
c741e8188,356,9b5a0
734118aa0,338,9b5a0
c5f77ac8f,356,9b5a0
664271851,356,9b5a0
e9d2d518d,338,9b5a0
6a68e99c2,338,9b5a0
1eeda5411,236,9b5a0
a707fd43f,236,9b5a0
f573fc1ac,112,9b5a0
f573fc1ac,356,9b5a0
277dd1d0b,338,9b5a0
3fbcb9562,236,9b5a0
8af1462ce,112,9b5a0
fa4f1f2ba,236,9b5a0
a21c4883d,236,9b5a0
e4cf37f07,112,9b5a0
a4b524f72,356,9b5a0
875f3bd89,338,9b5a0
2f6af150b,236,9b5a0
485d3aa77,236,9b5a0
5c8bf4150,236,9b5a0
b2cd31b3e,338,9b5a0
9f5eec38d,236,9b5a0
1040bbb6f,112,9b5a0
a1f0b4c6e,338,9b5a0
fcfd15414,338,9b5a0
a32ff4beb,236,9b5a0
8f2683fa0,338,9b5a0
52ac7ae9e,112,9b5a0
ab132fc79,236,9b5a0
208f463eb,338,9b5a0
c6b512a21,236,9b5a0
18503035c,236,9b5a0
405b60813,112,9b5a0
f711ce3fa,236,9b5a0
90d0e368e,112,9b5a0
8e5993d50,338,9b5a0
305581a32,236,9b5a0
85f705e03,356,9b5a0
9e21d6d10,356,9b5a0
3c8b7748d,338,9b5a0
fa5fca15d,338,9b5a0
9b89f7f39,356,9b5a0
11be37912,356,9b5a0
a7dc9185b,356,9b5a0
3fc9f63fe,356,9b5a0
ff5b432dc,236,9b5a0
9d76025ae,338,9b5a0
403511257,112,9b5a0
403511257,236,9b5a0
2cb51499e,112,9b5a0
a166d12ef,356,9b5a0
fc5c30868,236,9b5a0
a0ce08d27,112,9b5a0
31c5644cb,236,9b5a0
7c767fcc6,356,9b5a0
c487c5e49,236,9b5a0
ae80376a2,338,9b5a0
2f9b036cd,356,9b5a0
c0072096e,338,9b5a0
212dca505,236,9b5a0
837019e4f,236,9b5a0
d2052f050,356,9b5a0
353a62386,236,9b5a0
9a5a8874b,356,9b5a0
747cc9571,338,9b5a0
c4e05f17a,338,9b5a0
737b25ad5,356,9b5a0
a02a38fb3,236,9b5a0
52ad2c81a,356,9b5a0
f90042416,338,9b5a0
9eb1aeeaa,356,9b5a0
643fa9a61,356,9b5a0
382cda2cc,338,9b5a0
4616cda51,112,9b5a0
64840e6e2,338,9b5a0
05fbe3833,236,9b5a0
8ed929d53,236,9b5a0
8b97d7152,338,9b5a0
420fcab8e,356,9b5a0
f2cee86a9,338,9b5a0
7e6ab6d34,338,9b5a0
f295eb316,356,9b5a0
4c6d62504,112,9b5a0
de76ac745,236,9b5a0
e9f40af04,236,9b5a0
3f853b1cd,356,9b5a0
18d68efdc,112,9b5a0
50bcbcb58,236,9b5a0
dc30adce1,338,9b5a0
71f6303ce,112,9b5a0
b947b0860,236,9b5a0
a262216bd,236,9b5a0
c989b4cdc,338,9b5a0
3c5539b6b,112,9b5a0
c9b50333c,356,9b5a0
4297249a1,236,9b5a0
18c4b8c20,236,9b5a0
3a5b7a432,338,9b5a0
6b6a58049,112,9b5a0
3ee6f2a63,338,9b5a0
5348b4458,338,9b5a0
73c7a9417,112,9b5a0
38fda044c,356,9b5a0
51163e830,356,9b5a0
fe0ac1d34,338,9b5a0
d9ae9334c,356,9b5a0
dbeb1793e,112,9b5a0
375f1341c,356,9b5a0
5487e6f66,338,9b5a0
7fde76836,338,9b5a0
57d00130d,356,9b5a0
816b39037,338,9b5a0
f400f8c0b,356,9b5a0
0788e1c4d,356,9b5a0
d25b37079,338,9b5a0
ad33e82f3,356,9b5a0
912ce8565,236,9b5a0
912ce8565,112,9b5a0
ef934da66,356,9b5a0
fc624d46c,338,9b5a0
a94f1adce,356,9b5a0
ed86ac8aa,236,9b5a0
d588901ee,338,9b5a0
f49b1155c,236,9b5a0
244e4f3a6,356,9b5a0
7b881cbcb,236,9b5a0
7781474e8,356,9b5a0
9d99df7aa,236,9b5a0
3bef0beaf,338,9b5a0
9ce54655d,356,9b5a0
899746eae,356,9b5a0
33f240824,236,9b5a0
e50d8c76c,356,9b5a0
12b547127,112,9b5a0
076594031,236,9b5a0
ae3daf1f1,236,9b5a0
da2d57c5a,356,9b5a0
87f58a04e,338,9b5a0
6e979c5a4,338,9b5a0
95f14ea41,356,9b5a0
c2077e1e1,112,9b5a0
870e70623,236,9b5a0
2b3a417f5,236,9b5a0
1d23f8f65,236,9b5a0
0547241ba,338,9b5a0
954446d44,236,9b5a0
8c60bef27,236,9b5a0
b04d39098,356,9b5a0
846ed5a08,236,9b5a0
32fba98cb,236,9b5a0
a92254ba7,338,9b5a0
e4a6f548a,356,9b5a0
562d2ba7d,112,9b5a0
201da48cf,356,9b5a0
3dd8430d7,338,9b5a0
e3608acf0,338,9b5a0
5169f679b,236,9b5a0
1729ddc5a,112,9b5a0
2a3da7f5b,356,9b5a0
d11dd9742,236,9b5a0
17a0325ab,236,9b5a0
0dfe9f039,338,9b5a0
6b9485829,112,9b5a0
65ba4a005,338,9b5a0
fa4863552,236,9b5a0
b997c132a,356,9b5a0
7c0e2003c,338,9b5a0
13bf45953,112,9b5a0
fe50ba208,356,9b5a0
9cbcfc333,356,9b5a0
3c5260250,112,9b5a0
a97b10fb2,356,9b5a0
2b0a2f5fc,112,9b5a0
9a5a5131d,356,9b5a0
23f407e20,236,9b5a0
c3c466517,112,9b5a0
ca02e89c3,112,9b5a0
39c614faa,338,9b5a0
beb8a740b,356,9b5a0
8a784206d,338,9b5a0
c713c0dcc,338,9b5a0
467e129c6,112,9b5a0
153529eb3,112,9b5a0
51f1c7d3d,356,9b5a0
c9105150c,338,9b5a0
09cdc5277,356,9b5a0
09cdc5277,236,9b5a0
698445d5d,112,9b5a0
b166c3252,356,9b5a0
707440c6c,338,9b5a0
c85569fdb,356,9b5a0
5a5d0cb0e,356,9b5a0
7a2ebfeb3,338,9b5a0
654f427ce,338,9b5a0
6015ecd14,236,9b5a0
ce131746e,112,9b5a0
e46c2fccb,112,9b5a0
1cacf279e,112,9b5a0
90b4f9f94,356,9b5a0
e1bdf6d7a,356,9b5a0
d72f66559,356,9b5a0
ed517c741,236,9b5a0
a3fed585a,338,9b5a0
952a99285,338,9b5a0
fd0d42e6b,356,9b5a0
8a8cdcffd,112,9b5a0
84faf4da7,338,9b5a0
ec39315a1,338,9b5a0
76fa463ab,236,9b5a0
b5a128fa5,338,9b5a0
2c617d780,338,9b5a0
38d602e71,236,9b5a0
ecb0b37a7,356,9b5a0
fd00fba53,112,9b5a0
ab11d6224,338,9b5a0
5887b42e8,356,9b5a0
43bc56f29,112,9b5a0
ae99ec669,338,9b5a0
185ac8b1b,236,9b5a0
de2863af1,112,9b5a0
c40b97ddb,236,9b5a0
9828ea1c0,338,9b5a0
a2b15bcbd,356,9b5a0
05ea54c8a,338,9b5a0
b63099060,112,9b5a0
ef653dab0,236,9b5a0
7618232ae,236,9b5a0
6a6ce8c9e,356,9b5a0
b75adb285,236,9b5a0
697a07d78,356,9b5a0
170d155fe,112,9b5a0
2ff5ec1b6,112,9b5a0
616c021e7,112,9b5a0
a0d0832c1,338,9b5a0
7ff72a56c,236,9b5a0
d00dfd915,236,9b5a0
751cf6d07,356,9b5a0
0cbbe5c93,356,9b5a0
9cacd7bb1,356,9b5a0
0029c948f,236,9b5a0
ea9f7a261,338,9b5a0
8cc178d0f,236,9b5a0
e5f949a6a,338,9b5a0
0b04d433c,112,9b5a0
065594697,112,9b5a0
dc398882f,356,9b5a0
f00545064,356,9b5a0
5e1bb1539,338,9b5a0
a1be2baf5,356,9b5a0
387baa4b3,236,9b5a0
43e1bee9d,236,9b5a0
1b5110659,338,9b5a0
fd0187c12,356,9b5a0
9ec14fd6d,338,9b5a0
42929bdba,236,9b5a0
6f5fd0ba1,236,9b5a0
2059625d8,356,9b5a0
413a1ab93,356,9b5a0
badadd208,338,9b5a0
a61105b3b,112,9b5a0
f0d89df61,236,9b5a0
551c79198,236,9b5a0
25eed694b,112,9b5a0
cb7bedc15,236,9b5a0
d50fe7593,338,9b5a0
44dbdde16,236,9b5a0
b398f3349,112,9b5a0
a4a59e1aa,112,9b5a0
245fbe9de,338,9b5a0
474c3e5d9,338,9b5a0
9b0fd1c17,236,9b5a0
1516cbbbf,236,9b5a0
56cee72a6,236,9b5a0
06f83b0e1,236,9b5a0
e0a01cdb7,236,9b5a0
cfa533bd6,236,9b5a0
c256d8f74,356,9b5a0
f105e5ee2,356,9b5a0
7f9bfc827,338,9b5a0
ad22c9cf3,356,9b5a0
a18637ba5,112,9b5a0
fcfb9f687,112,9b5a0
619a4a315,338,9b5a0
c3592378f,236,9b5a0
ff148635e,236,9b5a0
4c0df365e,356,9b5a0
fe45055fb,236,9b5a0
71258d384,356,9b5a0
9e05a178f,338,9b5a0
b2fe67619,236,9b5a0
aa9af73bc,112,9b5a0
fc1198d09,236,9b5a0
fb768f48b,112,9b5a0
6b4b32901,356,9b5a0
b4ec9ec8e,236,9b5a0
4e907133c,356,9b5a0
20e9df3a3,356,9b5a0
b42cf0d36,356,9b5a0
786db9676,236,9b5a0
dd61144f3,338,9b5a0
77800e8ed,236,9b5a0
045ac9656,236,9b5a0
70a4bce1a,236,9b5a0
aebe6740c,236,9b5a0
968c8e26d,112,9b5a0
22e0d65a5,356,9b5a0
2d8c6279c,236,9b5a0
892b0cda5,356,9b5a0
a07f7bc42,338,9b5a0
23cfd602b,356,9b5a0
0520a3468,356,9b5a0
17fbf9452,356,9b5a0
523eceae9,338,9b5a0
0fe2c2cd6,356,9b5a0
cae39c440,236,9b5a0
4f3de138d,356,9b5a0
3c764654e,236,9b5a0
e2b33a6bb,112,9b5a0
5a6d22cf0,356,9b5a0
88c625c97,356,9b5a0
28f87ee06,338,9b5a0
791ca373a,236,9b5a0
1fc86ceca,112,9b5a0
ec79164a6,236,9b5a0
d954a0cdc,338,9b5a0
508954d90,338,9b5a0
b85301e31,236,9b5a0
acf8b8e69,236,9b5a0
f543e627a,236,9b5a0
3740eaeda,356,9b5a0
b4ac97f24,112,9b5a0
f739b7001,112,9b5a0
02dd96b08,356,9b5a0
6cf772e82,338,9b5a0
41acfd0f5,236,9b5a0
5e34fbf13,112,9b5a0
4dacfc425,356,9b5a0
257536d8d,338,9b5a0
7d5db27ba,236,9b5a0
a87028add,338,9b5a0
abd8fd532,112,9b5a0
8fd34c63b,356,9b5a0
d61cc3f8c,338,9b5a0
ea9ee5a78,356,9b5a0
d561f3672,236,9b5a0
296ba68dd,356,9b5a0
104d0ab45,338,9b5a0
7b5c2b782,338,9b5a0
b9cf7ffbd,112,9b5a0
e9775ce30,356,9b5a0
e9775ce30,338,9b5a0
4b3b9ac71,112,9b5a0
c4a0278e8,236,9b5a0
44263b77c,236,9b5a0
d3a9abecc,236,9b5a0
566c61fb5,338,9b5a0
15a830549,356,9b5a0
ea5808f39,356,9b5a0
31ee07f0d,112,9b5a0
71d94527e,356,9b5a0
a83f476fe,338,9b5a0
506476361,236,9b5a0
c62fa5db1,356,9b5a0
f47298421,338,9b5a0
e3dad5e44,236,9b5a0
d8904d814,236,9b5a0
85577ebd0,338,9b5a0
d75c08c16,236,9b5a0
d75c08c16,356,9b5a0
50c4da368,338,9b5a0
b1b1edeef,236,9b5a0
9a6a4fa49,236,9b5a0
1c1ba5153,236,9b5a0
b9a9df403,356,9b5a0
df2dd9829,356,9b5a0
79b42bf39,356,9b5a0
aaa540739,112,9b5a0
4d884d7c0,236,9b5a0
fa9495c74,236,9b5a0
c813e8ee4,236,9b5a0
d0258ae77,356,9b5a0
1c16da371,338,9b5a0
9fb2277f6,338,9b5a0
b926ec42a,338,9b5a0
e52fa71e4,236,9b5a0
bbfc2211b,236,9b5a0
3cd13e0a4,356,9b5a0
fd0471ae5,338,9b5a0
aebf1c2bf,236,9b5a0
958dfc9d1,356,9b5a0
24177c1ee,338,9b5a0
bb9aa80e4,338,9b5a0
6b2e422f6,356,9b5a0
7023d1b25,356,9b5a0
20aa56153,112,9b5a0
1bfd23f4a,356,9b5a0
0ad5d8c5b,338,9b5a0
5fd95eb14,356,9b5a0
1e95834d3,338,9b5a0
bc3839afd,356,9b5a0
ec876ee8c,356,9b5a0
035d0b382,338,9b5a0
7e2650ff5,236,9b5a0
b7f761151,236,9b5a0
dd4a8e54c,338,9b5a0
dae172e4f,236,9b5a0
a141cc466,356,9b5a0
415a3f050,356,9b5a0
4a7a2191c,236,9b5a0
8fc3c6c74,356,9b5a0
8f110c30f,338,9b5a0
c56a41f70,236,9b5a0
83f4691c1,356,9b5a0
00fa6dbbe,338,9b5a0
a9b5a486b,356,9b5a0
5d410745a,356,9b5a0
0b3622274,112,9b5a0
6e0b23601,356,9b5a0
9f80b0b7e,112,9b5a0
8118529d5,236,9b5a0
2b653b509,338,9b5a0
d8de08c43,338,9b5a0
1650edad6,112,9b5a0
0ea81daf9,356,9b5a0
76d31afba,236,9b5a0
e6670b359,356,9b5a0
a1af833c2,338,9b5a0
c7b142005,236,9b5a0
b69aa06ec,236,9b5a0
05d4f7f25,338,9b5a0
ac15e1b78,338,9b5a0
fa24a1cee,338,9b5a0
b9a74a3a5,356,9b5a0
64a8926ce,338,9b5a0
f6c335d9a,356,9b5a0
9c153bd7b,356,9b5a0
d859ee89f,112,9b5a0
d15985471,112,9b5a0
c3e0ef12e,356,9b5a0
e9ab6d459,236,9b5a0
0900bdcab,236,9b5a0
1e9faa013,236,9b5a0
a21f76589,112,9b5a0
9f60fd643,356,9b5a0
d492fc64c,112,9b5a0
ac6762496,236,9b5a0
10bc4e203,356,9b5a0
ee7dd8242,112,9b5a0
95d2a5c0f,112,9b5a0
7f4bc3b7d,338,9b5a0
29f29b35a,338,9b5a0
d4a94392c,356,9b5a0
89518b454,356,9b5a0
fff72db2e,236,9b5a0
ec385cb7b,112,9b5a0
9cf3628be,356,9b5a0
118b06f18,338,9b5a0
cd95f9811,236,9b5a0
e96849ab7,356,9b5a0
601af78f8,356,9b5a0
518386229,338,9b5a0
4d7d4db2d,338,9b5a0
9ef4dc8fc,112,9b5a0
38b92577a,338,9b5a0
72238f85e,112,9b5a0
be3d48b1b,356,9b5a0
fe10cb74f,236,9b5a0
04f235b51,236,9b5a0
870273948,236,9b5a0
a6b5a9abd,338,9b5a0
372c58854,112,9b5a0
3672a29a3,356,9b5a0
1d30bb2c9,338,9b5a0
badb72317,356,9b5a0
5cdf5e8fc,112,9b5a0
e0ca9a243,112,9b5a0
fe88b733e,338,9b5a0
55ab193ca,356,9b5a0
4c4f44d4f,236,9b5a0
7056e367a,356,9b5a0
f1a1e0440,356,9b5a0
01d5b63d4,356,9b5a0
23962d58f,356,9b5a0
2b4ecad6f,112,9b5a0
4493e8fd4,356,9b5a0
6c75dad04,338,9b5a0
0a6e21903,356,9b5a0
fb6bd4878,356,9b5a0
ec704f4f9,356,9b5a0
074ce42dc,356,9b5a0
7f56a2672,356,9b5a0
c2f48558b,338,9b5a0
0409c8cd0,356,9b5a0
d6221e889,356,9b5a0
01328cbfc,338,9b5a0
6a007eb70,338,9b5a0
c8627153e,356,9b5a0
2b6af16bb,338,9b5a0
7e5fac572,236,9b5a0
5c7e4ae2a,236,9b5a0
0b8b78a50,338,9b5a0
5e9523e76,112,9b5a0
4d6b06ab8,338,9b5a0
052654415,338,9b5a0
052654415,112,9b5a0
ca8d9a7b2,112,9b5a0
51ba9ba02,338,9b5a0
cca64eee3,356,9b5a0
64696b6c4,356,9b5a0
7bea21831,338,9b5a0
d3a47c2e8,112,9b5a0
36448fbbc,236,9b5a0
9774ac1f9,236,9b5a0
60d2c1bff,338,9b5a0
e2a6c67ec,112,9b5a0
b4d23c558,356,9b5a0
da192afae,236,9b5a0
7df0f2c5e,356,9b5a0
6d37a3a87,112,9b5a0
dbb019d40,236,9b5a0
73c1521fa,338,9b5a0
65e57fd7d,112,9b5a0
ee944e079,356,9b5a0
94b4f566e,338,9b5a0
120c98ee6,338,9b5a0
b4ec4118f,112,9b5a0
1e64bf21a,236,9b5a0
d640a62d8,338,9b5a0
cd062756f,338,9b5a0
c4fce8cda,356,9b5a0
bad5327d7,338,9b5a0
836418f99,112,9b5a0
2edeaecb2,338,9b5a0
cccb1292a,112,9b5a0
468f525b2,236,9b5a0
498dc6a4e,356,9b5a0
a9c974fde,236,9b5a0
494b1f1bd,338,9b5a0
9ab09d7ab,236,9b5a0
6daa39418,356,9b5a0
da25af6a7,338,9b5a0
da25af6a7,236,9b5a0
153d8d159,338,9b5a0
41af57cf6,236,9b5a0
5cf5df020,236,9b5a0
5cf5df020,236,9b5a0
7776f0386,356,9b5a0
612bb6ce2,236,9b5a0
67538df28,356,9b5a0
afe4b1f85,236,9b5a0
cad550aa8,236,9b5a0
6b9325f63,112,9b5a0
5d28e0425,356,9b5a0
1e39c94bc,112,9b5a0
d826fe42b,338,9b5a0
75a08a77a,236,9b5a0
f548c063a,236,9b5a0
eb36c7888,356,9b5a0
b1cda4219,338,9b5a0
e1fbfb394,236,9b5a0
cb8cf176c,236,9b5a0
09d386c54,356,9b5a0
fbb4d12c9,356,9b5a0
30d784d42,356,9b5a0
cec429769,236,9b5a0
92b8717e0,112,9b5a0
51482d271,112,9b5a0
4d0376117,236,9b5a0
74a1d6a0c,236,9b5a0
3e3aac1f9,112,9b5a0
54820b7d3,236,9b5a0
54683cee2,356,9b5a0
2fb1ede79,356,9b5a0
809b3809e,236,9b5a0
b50509da1,338,9b5a0
f75e2d02d,338,9b5a0
74427e735,338,9b5a0
dc48031fa,356,9b5a0
66071d6e1,356,9b5a0
5ca267267,338,9b5a0
5bb2aa590,356,9b5a0
